image1_path,image2_path,comparison_score
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_LittleFinger_N2.bmp,0.003958333333333334
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,0.0
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_LittleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_ThumbFinger_N2.bmp,0.009956031518000959
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_MiddleFinger_N2.bmp,0.02273684210526316
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_LittleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_RingFinger_N2.bmp,0.02695137347089809
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_LittleFinger_N1.bmp,0.020588235294117647
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_RingFinger_N1.bmp,0.14187499999999997
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_MiddleFinger_N2.bmp,0.7018711018711018
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_MiddleFinger_N2.bmp,0.0
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_RingFinger_N2.bmp,0.00125
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_LittleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_ThumbFinger_N1.bmp,0.0
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_LittleFinger_N2.bmp,0.002484472049689441
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_IndexFinger_N2.bmp,0.7231249999999999
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_IndexFinger_N1.bmp,0.7018749999999999
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_MiddleFinger_N1.bmp,0.002484472049689441
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_LittleFinger_N2.bmp,0.006666666666666667
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_IndexFinger_N2.bmp,0.0395204678362573
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_ThumbFinger_N1.bmp,0.03888888888888888
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_LittleFinger_N1.bmp,0.022455455211130095
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_IndexFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_ThumbFinger_N2.bmp,0.7006249999999999
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_LittleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_MiddleFinger_N2.bmp,0.01056331896739367
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_LittleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_RingFinger_N2.bmp,0.054390318227330106
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_IndexFinger_N2.bmp,0.001252609603340292
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_MiddleFinger_N2.bmp,0.04013629013629013
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_RingFinger_N2.bmp,0.07777777777777777
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_LittleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_LittleFinger_N2.bmp,0.09153846153846153
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_LittleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,0.0275586609202908
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_LittleFinger_N2.bmp,0.013195968311823557
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_MiddleFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_ThumbFinger_N2.bmp,0.03952180028129394
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_LittleFinger_N1.bmp,0.0012448132780082987
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_IndexFinger_N1.bmp,0.002505219206680584
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_MiddleFinger_N1.bmp,0.0018633540372670805
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_LittleFinger_N2.bmp,0.005
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_ThumbFinger_N1.bmp,0.0
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_ThumbFinger_N1.bmp,0.0025157232704402514
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_IndexFinger_N2.bmp,0.0037735849056603774
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_RingFinger_N2.bmp,0.0025104602510460246
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_MiddleFinger_N2.bmp,0.0006289308176100629
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_LittleFinger_N2.bmp,0.0006211180124223603
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_IndexFinger_N2.bmp,0.0
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Left-Hand_ThumbFinger_N2.bmp,0.0012578616352201257
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_MiddleFinger_N2.bmp,0.0006237006237006237
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_RingFinger_N1.bmp,0.0
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_RingFinger_N2.bmp,0.0025
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_ThumbFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_IndexFinger_N1.bmp,0.000625
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_ThumbFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_LittleFinger_N1.bmp,0.0
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_ThumbFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_RingFinger_N1.bmp,0.001875
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_ThumbFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Right-Hand_ThumbFinger_N1.bmp,0.00125
/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N1/Sub001_Left-Hand_RingFinger_N1.bmp,/home/user/Desktop/fingerprint/Latent-in-the-wild/LFIW_v1.0.030324/Sub001_Cropped/02-Capa_Cropped/N2/Sub001_Right-Hand_ThumbFinger_N2.bmp,0.0018867924528301887
